id,intervention,sex,age,college,year,loc_1_bl,loc_2_bl,loc_3_bl,loc_4_bl,loc_5_bl,loc_6_bl,loc_7_bl,loc_8_bl,loc_9_bl,loc_10_bl,loc_1_fu,loc_2_fu,loc_3_fu,loc_4_fu,loc_5_fu,loc_6_fu,loc_7_fu,loc_8_fu,loc_9_fu,loc_10_fu,eff_1_bl,eff_2_bl,eff_3_bl,eff_4_bl,eff_5_bl,eff_1_fu,eff_2_fu,eff_3_fu,eff_4_fu,eff_5_fu
1325,0,1,18,3,1,2,2,2,2,5,5,5,2,4,1,4,2,2,4,3,3,2,3,2,2,4,3,3,2,3,1,2,1,2,2
1326,0,0,21,3,4,2,1,4,1,3,5,4,2,1,2,3,2,3,5,3,2,1,5,2,5,3,3,2,3,2,2,2,1,3,3
1327,1,1,21,3,2,1,4,2,2,3,3,4,1,4,4,5,3,5,3,4,5,4,4,4,4,4,2,4,4,4,3,2,2,2,2
1328,1,0,20,3,4,1,3,4,1,4,2,2,2,3,2,3,4,4,3,3,4,4,3,3,4,2,1,2,2,4,1,3,3,2,1
1329,0,1,18,3,3,2,1,3,3,2,2,3,4,1,1,3,2,2,3,3,4,4,4,2,2,1,1,1,1,1,2,1,1,2,2
1330,1,0,19,3,3,4,3,1,5,4,3,2,2,2,4,3,3,4,3,5,4,3,5,4,3,2,2,1,3,3,2,1,3,2,2
1331,0,1,19,3,4,4,4,5,4,2,1,1,5,5,5,2,5,2,3,3,3,2,3,5,4,4,1,2,2,4,2,3,1,1,1
1332,1,0,18,3,2,3,3,2,4,3,4,4,1,3,2,4,4,1,4,3,3,1,5,3,4,5,4,4,5,5,3,2,1,3,1
1333,1,1,21,3,2,2,4,5,4,2,3,3,3,2,3,4,5,3,4,3,3,5,4,4,4,4,5,5,4,2,4,3,2,3,2
1334,0,0,18,3,1,1,2,1,2,5,4,3,3,2,1,4,3,2,3,3,4,4,2,3,1,4,5,3,4,3,2,1,1,2,2
1335,1,1,22,3,3,3,2,4,3,2,3,1,2,3,5,4,5,3,4,2,5,3,4,4,2,5,5,5,5,5,2,4,1,2,2
1336,1,0,22,3,1,3,2,2,4,3,5,5,5,1,4,2,4,4,3,4,2,2,4,3,4,4,1,3,4,4,1,2,2,3,3
1337,0,1,21,3,1,2,3,5,4,5,4,3,4,2,3,3,3,3,4,2,5,3,2,3,4,4,5,3,3,1,3,2,2,3,1
1338,0,0,19,3,4,4,3,2,3,4,3,5,2,3,2,1,5,2,2,3,2,2,3,5,3,3,1,4,4,3,1,3,1,1,3
1339,0,1,21,3,4,1,2,4,2,4,2,3,2,3,3,3,2,5,4,4,3,2,4,4,3,4,4,2,3,4,3,2,2,1,3
1340,1,0,21,3,1,1,2,1,2,4,1,3,2,2,2,2,3,2,3,5,4,2,2,5,4,1,2,3,1,4,1,1,1,1,4
1341,1,1,22,3,3,4,3,2,1,2,3,5,1,4,1,5,3,4,3,1,3,3,3,4,1,5,3,3,2,3,2,1,4,2,1
1342,1,0,20,3,4,1,1,1,1,5,5,5,1,3,1,3,3,3,4,5,3,4,3,5,3,4,5,5,3,4,2,2,2,3,3
1343,1,1,20,3,1,3,4,5,2,5,4,1,3,5,3,4,3,3,5,3,3,1,4,2,4,4,3,4,4,3,4,2,1,4,2
1344,1,0,22,3,1,1,3,4,1,3,5,3,3,2,3,4,3,4,1,4,3,3,4,3,3,4,4,3,2,5,3,2,4,1,1
1345,0,1,19,3,1,1,1,1,3,4,4,3,2,2,3,3,3,2,3,2,3,2,4,2,2,4,4,4,3,4,3,1,1,1,2
1346,0,0,19,3,1,3,3,2,3,2,3,3,1,2,3,2,4,3,4,4,1,3,2,2,2,3,5,2,5,2,1,2,1,3,2
1347,1,1,20,3,1,1,2,3,3,2,3,2,3,4,2,2,2,3,3,4,5,2,4,4,3,3,5,4,3,3,2,2,2,2,3
1348,0,0,22,3,1,4,4,2,3,5,5,4,1,1,2,4,4,5,4,3,5,2,4,3,2,3,2,3,1,3,1,2,4,2,1
1349,1,1,19,3,4,3,1,3,2,4,4,3,1,2,1,4,4,2,4,2,2,5,4,3,3,4,4,5,5,5,3,3,1,1,1
1350,0,0,22,3,3,4,1,1,3,5,5,3,4,1,1,2,3,4,3,3,4,5,3,4,3,3,2,2,3,3,2,1,2,3,3
1351,0,1,18,3,1,3,4,2,2,3,1,4,2,3,3,2,2,3,3,3,4,4,2,3,3,2,1,2,2,2,2,1,2,1,2
1352,0,0,21,3,2,2,4,5,1,5,1,4,5,1,2,2,2,3,1,2,2,2,2,3,3,3,1,3,2,3,1,2,1,1,1
1353,0,1,18,3,4,2,1,2,3,4,3,4,2,3,2,4,4,3,3,4,4,3,5,4,2,1,2,3,2,4,2,2,1,1,3
1354,0,0,19,3,4,4,3,3,5,1,4,1,5,3,5,4,4,3,3,5,2,4,3,2,3,3,5,3,3,4,3,2,2,2,3
1355,0,1,18,3,1,1,4,1,1,4,3,5,2,5,1,4,4,3,2,3,4,4,4,3,2,2,3,5,2,3,1,4,1,2,2
1356,1,0,18,3,4,4,2,1,3,1,2,3,3,3,3,4,3,4,3,2,4,4,4,4,4,4,4,3,3,4,1,1,3,2,2
1357,0,1,22,3,1,3,3,3,1,3,4,5,2,4,1,3,1,3,2,4,3,5,3,3,1,2,1,2,1,2,1,1,2,1,2
1358,0,0,20,3,3,1,1,4,3,3,4,5,1,2,3,3,5,4,2,2,3,3,3,3,4,3,3,2,3,1,1,2,2,1,1
1359,1,1,21,3,3,3,3,3,5,5,2,2,3,4,4,5,5,2,4,2,5,3,4,4,3,2,4,4,4,3,3,3,2,3,1
1360,0,0,18,3,4,3,4,2,2,4,4,4,1,2,1,3,5,3,3,5,4,3,4,2,1,3,4,4,5,4,3,3,1,3,1
1361,1,1,20,3,4,5,1,4,4,2,1,3,4,4,5,4,3,2,3,2,4,4,3,3,3,3,4,5,3,4,3,2,2,2,1
1362,0,0,21,3,2,5,3,5,5,1,2,1,4,4,3,3,4,2,1,4,3,3,4,4,5,5,5,3,4,3,2,3,1,1,2
1363,0,1,18,3,4,4,4,5,3,2,4,1,4,4,4,3,3,3,5,2,2,2,4,2,3,5,4,4,4,3,2,4,1,2,2
1364,0,0,21,3,2,4,5,2,3,1,1,1,5,4,5,2,2,3,2,3,1,3,2,2,4,3,4,3,4,3,2,2,2,2,2
1365,0,1,19,3,3,3,3,3,2,2,5,4,1,2,1,3,1,2,3,3,1,4,4,3,1,3,3,3,4,4,2,1,2,3,2
1366,1,0,18,3,3,1,1,3,1,1,4,3,1,1,2,3,4,4,4,3,3,1,5,4,3,5,5,5,5,5,1,4,2,2,2
1367,0,1,18,3,1,2,3,3,2,5,3,5,2,2,1,3,4,2,2,3,4,4,1,1,4,2,4,3,3,1,1,2,1,1,2
1368,0,0,18,3,3,3,2,4,4,3,2,3,2,4,3,2,1,4,3,3,5,2,2,3,4,5,3,2,2,4,1,1,3,2,1
1369,0,1,18,3,2,3,3,4,2,4,3,3,3,1,2,2,2,2,4,2,3,2,4,3,5,3,4,4,5,2,2,3,1,2,1
1370,0,0,22,3,4,3,3,4,3,3,4,2,3,3,4,5,2,4,3,2,2,3,3,2,5,2,2,2,2,2,3,1,2,2,1
1371,0,1,21,3,1,3,4,5,5,1,2,1,5,5,5,3,4,1,3,4,4,3,3,1,3,4,1,2,1,2,2,2,1,2,3
1372,1,0,22,3,2,3,2,3,5,5,5,4,4,4,3,3,4,4,3,3,4,3,3,4,4,2,3,2,1,1,2,3,1,2,2
1373,0,1,18,3,4,2,4,5,4,3,1,2,4,3,5,2,3,1,4,3,3,3,3,2,3,5,5,5,5,5,1,2,1,3,2
1374,1,0,19,3,1,1,5,1,3,5,1,4,3,4,3,3,5,3,4,5,4,2,3,3,3,2,2,2,1,1,1,3,2,3,3
1375,1,1,19,3,3,5,5,3,3,2,1,3,4,5,4,5,3,4,2,4,4,3,2,3,4,3,2,4,3,4,3,2,3,1,1
1376,0,0,20,3,2,5,3,5,5,3,3,3,2,4,5,4,1,3,2,4,4,4,3,4,2,2,3,2,2,4,1,1,2,1,3
1377,1,1,19,3,4,4,3,5,5,1,3,2,5,3,3,4,3,2,3,3,4,4,3,4,3,3,3,1,3,2,2,2,1,2,2
1378,1,0,21,3,1,5,5,5,5,1,3,3,4,4,5,4,5,4,4,5,3,4,5,4,4,1,1,1,1,1,3,4,2,1,2
1379,0,1,20,3,1,2,5,3,4,4,1,1,4,5,4,2,5,4,1,3,3,3,4,3,1,5,5,5,4,5,1,3,3,1,2
1380,0,0,21,3,3,3,3,4,3,2,4,1,3,4,2,3,3,3,4,4,2,2,3,3,4,2,2,3,2,2,1,1,3,2,3
1381,1,1,20,3,4,3,2,3,3,3,5,2,4,4,1,4,3,4,4,3,4,4,3,2,3,4,1,3,2,4,2,2,3,4,2
1382,0,0,21,3,3,2,3,1,3,4,3,4,3,1,1,5,1,3,4,3,4,1,3,2,5,3,3,4,4,4,3,1,2,3,2
1383,0,1,19,3,3,4,2,5,4,3,5,5,4,3,1,4,3,4,4,2,4,3,2,1,4,4,2,4,4,3,3,2,2,2,2
1384,0,0,18,3,4,4,5,5,4,2,1,4,3,2,4,3,4,3,3,3,3,3,4,4,4,3,2,3,3,1,1,2,2,1,1
1385,0,1,18,3,4,2,3,1,2,3,5,3,2,2,1,2,4,4,2,3,4,3,3,3,1,4,3,2,3,3,1,2,3,1,2
1386,0,0,21,3,4,1,3,1,3,3,5,4,2,2,1,3,4,4,3,3,2,4,3,2,3,5,5,4,5,5,1,1,2,2,2
1387,1,1,22,3,2,2,2,3,5,1,3,3,3,5,4,3,4,2,4,4,4,2,3,3,3,2,2,2,3,4,1,3,2,3,1
1388,0,0,20,3,4,3,4,4,2,2,2,3,4,3,5,3,2,3,3,3,2,1,3,2,4,1,2,2,2,1,1,1,4,1,4
1389,1,1,19,3,1,2,4,3,4,2,3,4,5,4,3,1,3,3,3,3,1,4,4,3,5,2,1,3,2,3,1,1,3,2,2
1390,0,0,19,3,3,2,2,3,4,2,2,2,3,5,3,3,4,4,1,2,1,3,3,3,4,3,3,1,1,2,3,4,3,1,2
1391,0,1,18,3,2,5,5,1,4,2,2,2,2,1,2,3,2,2,4,1,3,4,2,4,2,1,1,2,1,1,2,1,1,2,1
1392,1,0,22,3,4,4,4,5,4,1,4,2,5,5,3,3,3,3,3,4,4,5,2,3,4,1,1,1,1,2,2,3,2,2,2
1393,1,1,22,3,2,2,3,3,1,4,4,2,5,4,4,3,4,1,5,3,2,4,2,3,4,4,4,5,5,4,1,2,1,3,3
1394,1,0,18,3,4,2,2,3,1,3,5,3,4,4,1,4,4,2,4,4,4,5,3,3,2,2,2,2,4,2,2,3,2,2,2
1395,1,1,19,3,2,3,2,2,2,4,3,2,5,3,5,3,3,5,3,4,3,5,5,1,2,3,3,3,1,2,2,1,3,3,3
1396,1,0,20,3,3,3,4,2,3,4,2,4,1,3,4,2,5,3,3,2,5,3,5,5,1,2,3,2,4,2,1,3,2,1,1
1397,1,1,19,3,3,2,4,3,4,1,3,3,2,3,5,5,4,5,3,4,4,4,4,4,3,2,4,3,2,4,4,2,4,1,2
1398,1,0,18,3,1,3,4,1,4,5,2,3,4,1,1,2,5,4,3,4,3,3,3,2,4,2,3,4,4,3,2,4,2,1,2
1399,0,1,20,3,1,4,4,2,5,4,1,2,4,3,4,2,3,3,3,3,3,2,2,4,3,5,5,5,5,5,1,2,1,2,3
1400,1,0,19,3,4,4,4,5,4,2,3,1,4,4,1,2,2,3,2,4,3,3,4,4,3,1,1,1,1,3,1,1,1,1,4
1401,0,1,21,3,3,1,2,2,3,3,1,4,4,2,3,4,2,2,2,2,2,2,3,3,4,5,4,4,3,4,3,2,1,1,1
1402,1,0,19,3,2,3,4,5,3,5,2,2,5,5,4,4,3,5,5,4,5,1,5,4,3,3,3,2,5,5,3,2,2,3,3
1403,1,1,18,3,2,5,5,3,4,2,3,2,5,4,2,3,3,3,4,3,4,3,4,4,4,3,4,5,4,4,2,2,1,2,3
1404,0,0,20,3,2,2,2,3,3,3,2,4,5,3,5,4,2,3,3,1,1,4,3,3,3,1,2,1,1,1,3,1,2,1,1
1405,0,1,21,3,1,1,4,3,1,5,5,4,1,4,3,2,3,5,3,3,5,3,3,2,3,1,1,1,1,1,1,2,2,2,3
1406,1,0,20,3,2,2,4,2,3,2,1,3,4,4,4,4,3,4,3,4,2,4,5,5,4,3,1,3,2,3,2,1,3,2,3
1407,1,1,20,3,1,1,2,2,2,5,5,4,2,3,3,4,5,4,3,5,2,4,5,4,2,3,4,4,4,4,3,2,3,1,2
1408,0,0,22,3,1,2,2,2,1,3,3,4,1,3,4,3,3,4,3,3,4,2,4,2,4,4,2,3,4,3,1,1,1,1,3
1409,1,1,19,3,4,5,5,4,5,4,2,4,4,3,3,5,5,3,4,4,3,2,4,5,4,1,2,1,2,2,4,3,2,4,2
1410,1,0,20,3,2,1,2,3,3,2,3,4,2,3,1,3,4,3,3,3,4,3,5,4,5,4,4,3,4,4,1,2,1,1,1
1411,1,1,20,3,2,1,4,3,2,4,5,2,3,1,2,5,4,4,3,4,3,3,4,3,4,2,3,4,3,2,3,2,2,2,2
1412,0,0,22,3,3,1,2,4,2,3,4,4,2,3,4,3,3,2,2,2,3,5,4,4,4,2,3,1,2,3,2,2,1,1,1
1413,1,1,22,3,4,4,1,2,2,5,3,3,3,3,3,3,4,3,3,4,3,3,4,5,3,2,3,1,1,2,2,1,3,2,3
1414,1,0,20,3,3,2,4,5,3,2,1,2,4,5,3,4,3,2,4,3,4,5,3,4,4,3,2,2,2,2,2,1,1,2,1
1415,1,1,20,3,4,2,3,4,5,1,3,3,2,3,2,3,3,3,4,5,4,2,5,3,4,3,2,2,3,4,2,1,3,2,4
1416,1,0,21,3,2,2,1,1,3,4,4,5,4,1,3,5,2,5,4,4,4,5,3,3,3,4,3,3,3,4,3,1,5,4,2
1417,1,1,22,3,1,3,3,3,3,1,3,4,3,3,5,2,5,4,3,3,4,3,4,3,3,3,4,2,5,3,1,3,1,2,1
1418,1,0,19,3,1,5,2,1,3,3,4,3,4,2,2,5,5,3,4,4,4,5,4,5,4,5,3,5,4,5,3,3,3,2,2
1419,1,1,19,3,1,3,3,4,4,2,4,1,3,5,4,4,3,4,4,4,4,2,2,5,4,5,4,2,3,1,3,2,3,3,2
1420,0,0,19,3,1,5,4,5,5,4,3,2,5,3,3,2,4,2,2,3,1,2,3,4,1,2,2,4,1,2,2,2,1,1,2
1421,0,1,19,3,1,2,5,4,5,2,4,1,5,5,3,3,3,3,4,1,4,5,3,1,3,4,3,4,4,2,1,2,2,2,1
1422,0,0,20,3,3,1,5,2,4,2,1,3,3,5,5,3,4,4,2,4,2,1,4,2,4,5,4,3,3,4,2,2,1,1,2
1423,0,1,21,3,4,2,2,1,1,5,3,5,4,1,1,1,3,2,3,3,3,2,4,3,3,2,1,2,1,1,1,2,1,3,1
1424,0,0,22,3,2,2,4,1,4,1,3,4,3,3,3,4,3,2,5,2,1,5,4,3,4,3,2,4,2,4,2,3,2,2,1
1425,0,1,22,3,3,3,1,2,2,4,4,3,3,3,5,3,5,3,2,2,2,3,4,3,5,2,2,1,2,2,3,3,2,3,1
1426,1,0,19,3,4,5,5,3,5,1,1,2,5,5,3,2,5,4,3,4,3,4,3,4,4,2,2,3,2,2,1,4,3,1,2
1427,0,1,18,3,1,2,5,4,2,2,2,3,2,3,3,4,4,3,1,3,2,3,4,4,1,3,2,1,2,2,3,3,2,1,2
1428,1,0,21,3,4,3,1,4,4,5,5,5,1,1,2,5,4,2,2,4,3,4,4,4,5,1,1,2,2,3,2,3,2,2,1
1429,1,1,22,3,4,2,3,5,1,3,2,2,4,5,4,3,3,4,2,4,4,3,4,4,2,4,5,4,2,5,2,2,3,2,2
1430,1,0,19,3,1,3,5,5,1,3,3,3,4,5,5,4,3,2,2,5,4,3,4,2,5,3,4,3,4,3,3,1,1,3,3
1431,1,1,20,3,1,4,3,3,3,4,3,4,3,1,2,3,4,5,2,4,5,5,3,4,3,5,5,3,5,5,2,4,2,1,2
1432,1,0,20,3,1,3,3,5,5,2,1,1,3,2,5,3,4,4,4,3,3,4,4,4,4,5,5,4,5,5,2,3,2,2,1
1433,1,1,20,3,2,3,5,4,3,2,1,2,2,2,4,3,3,5,4,2,4,4,4,4,4,3,3,1,3,3,2,2,2,4,1
1434,1,0,22,3,1,4,3,2,2,3,2,2,5,4,4,3,4,4,3,4,3,3,4,3,4,2,1,3,1,2,2,4,3,1,3
1435,0,1,20,3,2,2,1,1,2,2,4,5,1,4,1,3,2,4,5,3,3,2,4,4,4,3,3,3,4,2,1,2,2,4,3
1436,1,0,18,3,1,3,5,3,4,2,2,1,5,5,5,5,5,4,5,3,3,2,5,3,5,4,4,3,4,4,3,4,1,2,3
1437,1,1,19,3,2,3,5,2,2,1,4,3,3,4,3,5,2,4,3,4,3,4,2,4,5,4,1,2,2,2,2,1,2,3,2
1438,0,0,18,3,4,4,2,4,5,2,4,4,3,2,1,3,4,3,3,2,4,3,1,3,1,4,3,3,3,2,2,2,2,4,1
1439,0,1,20,3,3,4,1,2,3,4,3,4,3,3,1,5,4,2,4,3,3,2,4,4,3,2,3,4,3,3,3,2,2,2,2
1440,1,0,19,3,4,3,4,2,5,3,4,3,3,4,1,4,4,4,4,3,4,5,3,2,4,3,4,2,2,2,3,2,2,2,2
1441,1,1,19,3,4,3,5,5,4,1,2,1,5,3,5,4,2,4,3,1,4,4,3,3,4,4,3,5,2,3,2,1,1,1,1
1442,0,0,19,3,1,2,2,2,3,4,5,4,4,3,1,2,4,3,4,4,2,4,3,4,2,3,2,2,3,4,2,3,2,3,2
1443,1,1,20,3,2,2,1,3,3,4,4,4,2,3,1,3,3,3,5,3,4,5,3,5,4,2,3,3,3,3,2,1,1,4,3
1444,0,0,22,3,3,1,4,1,2,3,2,3,3,2,3,3,3,3,4,3,2,4,3,4,4,2,1,2,2,1,1,1,2,3,1
1445,1,1,22,3,1,3,3,2,4,5,2,2,2,1,4,5,4,5,4,4,3,2,4,4,4,4,1,2,2,3,5,3,1,3,3
1446,1,0,18,3,1,3,4,3,2,4,3,4,4,3,1,4,4,2,3,5,3,4,2,3,5,1,2,2,2,3,2,2,1,2,4
1447,1,1,20,3,1,5,3,1,2,4,4,1,1,2,1,3,2,3,1,3,5,2,2,4,3,3,3,3,2,3,2,2,3,1,2
1448,0,0,19,3,4,4,4,5,3,1,2,1,4,3,4,3,4,3,3,1,3,3,4,3,2,4,2,4,2,4,3,3,3,1,1
1449,0,1,18,3,2,5,2,3,5,2,5,3,3,2,3,2,4,5,3,4,4,4,4,4,1,1,4,2,3,2,1,3,2,2,4
1450,0,0,21,3,2,5,4,4,3,2,3,4,5,3,4,2,2,2,5,2,3,4,3,3,3,2,4,3,3,3,1,1,2,3,1
1451,0,1,18,3,3,3,3,2,2,3,3,3,2,5,3,4,2,2,4,3,3,5,2,3,4,5,3,3,2,3,2,1,2,2,3
1452,1,0,21,3,2,5,5,5,3,2,1,1,5,4,5,5,3,5,4,3,4,5,3,3,3,1,4,1,1,2,3,2,3,2,3
1453,1,1,22,3,2,2,1,1,2,3,2,3,1,3,1,2,4,5,4,5,5,4,2,2,2,3,5,5,5,4,1,3,4,3,4
1454,0,0,19,3,1,3,3,3,4,4,3,4,5,1,5,4,4,3,3,2,4,5,2,2,3,5,3,4,4,4,4,3,2,3,2
1455,1,1,21,3,1,5,4,5,5,2,3,5,3,3,3,5,2,3,3,5,4,3,3,3,4,1,1,1,1,1,2,2,3,2,3
1456,1,0,20,3,4,2,1,1,1,4,5,5,2,1,1,4,1,3,3,3,3,4,2,3,4,2,2,4,3,2,2,1,1,2,2
1457,1,1,19,3,1,3,2,1,2,3,2,4,3,4,2,2,4,4,2,4,2,3,4,3,4,3,3,3,3,1,2,2,3,2,3
1458,1,0,19,3,1,4,2,4,1,4,1,2,4,3,4,3,5,5,5,4,4,4,4,3,2,4,4,4,3,1,2,2,1,4,2
1459,1,1,18,3,1,1,1,4,4,3,2,5,5,5,4,5,1,1,4,2,4,4,4,3,5,3,2,3,5,4,2,1,1,2,2
1460,0,0,21,3,1,4,2,3,5,1,2,3,4,5,3,3,3,4,5,2,2,3,3,2,4,5,3,5,4,4,1,2,3,3,1
1461,0,1,21,3,4,2,4,3,5,1,1,1,4,5,5,4,1,3,2,2,4,2,5,3,1,5,5,5,4,5,2,1,1,1,1
1462,0,0,18,3,1,1,1,3,1,4,5,5,4,1,1,3,2,3,3,4,3,3,4,4,2,4,4,3,4,4,2,1,2,1,4
1463,1,1,18,3,3,3,5,3,3,4,3,4,1,4,2,4,3,1,5,3,4,4,3,3,1,3,4,2,4,2,2,2,1,4,2
1464,0,0,18,3,3,4,4,4,5,1,1,1,2,4,5,4,1,3,2,2,3,1,3,4,3,2,3,1,1,4,3,1,1,1,1
1465,0,1,21,3,3,2,3,3,2,3,4,3,1,2,4,2,3,3,2,3,4,4,2,3,4,3,3,4,4,2,1,1,1,2,2
1466,1,0,19,3,3,4,4,5,3,2,4,4,4,2,2,3,3,5,4,4,3,5,3,4,3,1,4,3,2,2,2,2,4,3,3
1467,1,1,19,3,1,5,5,2,3,3,1,3,4,3,4,4,1,3,4,3,5,4,4,3,5,2,1,2,1,1,3,2,1,3,2
1468,1,0,20,3,3,5,5,4,4,1,2,2,5,4,5,3,4,5,4,3,4,3,3,4,2,2,1,1,2,1,2,3,4,1,1
1469,0,1,19,3,1,3,1,3,3,5,4,3,3,2,1,2,4,2,4,2,3,3,3,2,3,1,3,2,2,2,1,4,2,2,1
1470,1,0,20,3,4,5,5,3,3,3,1,3,4,2,5,2,1,2,4,4,3,4,3,4,4,4,3,3,4,4,2,1,2,3,2
1471,1,1,21,3,3,2,2,1,5,4,2,1,3,3,2,4,4,4,2,3,4,1,5,2,3,4,3,5,5,3,2,2,2,3,3
1472,0,0,22,3,2,4,3,1,4,3,2,2,2,3,3,2,3,2,4,4,3,2,3,3,4,3,2,3,4,3,2,1,2,3,3
1473,1,1,20,3,3,3,2,3,2,5,2,5,1,4,3,3,4,5,3,5,5,5,3,3,1,2,2,2,2,3,1,4,2,2,2
1474,1,0,19,3,3,4,4,5,3,2,3,5,3,4,1,4,2,3,4,1,5,4,2,3,5,2,4,2,3,3,2,2,2,2,1
1475,0,1,19,3,1,1,2,2,3,3,5,2,3,2,1,2,1,3,3,4,2,3,4,2,1,4,2,4,3,4,2,1,3,1,2
1476,0,0,21,3,3,4,5,3,3,2,2,1,3,5,5,4,4,3,3,3,3,3,2,3,4,4,4,5,4,5,2,1,2,1,2
1477,1,1,20,3,2,2,4,2,3,3,3,5,3,2,1,4,4,2,4,3,3,4,2,5,3,3,2,3,3,4,3,1,1,3,2
1478,1,0,18,3,1,3,1,3,3,5,5,5,3,1,2,5,4,3,4,2,4,3,4,3,3,1,3,3,3,3,2,5,2,2,2
1479,0,1,22,3,1,3,3,3,1,5,3,5,2,3,2,5,4,1,1,2,4,3,5,3,3,5,5,5,4,2,3,3,1,1,2
1480,0,0,21,3,4,3,2,1,4,3,4,5,2,2,2,3,3,3,5,3,2,4,2,3,3,2,3,2,4,1,2,2,1,3,2
1481,0,1,21,3,4,3,4,5,1,1,5,2,2,1,3,3,4,3,2,5,3,3,1,3,2,3,3,2,4,3,1,3,1,1,3
1482,0,0,22,3,3,4,3,1,5,2,3,1,4,3,4,3,2,4,4,3,4,4,2,3,3,2,5,2,1,3,1,2,3,3,1
1483,1,1,18,3,4,3,2,2,2,3,1,4,4,4,2,4,5,3,4,3,2,5,3,3,2,2,4,3,3,2,3,4,1,2,1
1484,0,0,20,3,4,2,4,4,5,5,1,4,3,2,3,3,2,4,3,2,1,3,3,3,4,2,4,3,4,4,2,2,2,2,1
1485,0,1,20,3,4,3,4,3,4,1,3,2,5,5,4,3,1,3,2,3,2,4,3,4,3,4,1,4,4,3,4,1,3,1,2
1486,1,0,19,3,1,3,2,4,1,3,2,4,4,1,3,4,4,4,4,3,2,4,3,2,3,1,1,1,1,1,4,3,3,4,2
1487,1,1,18,3,1,4,5,1,5,2,2,3,5,4,4,2,3,4,4,3,3,3,4,4,5,4,1,2,2,5,1,2,3,1,1
1488,1,0,19,3,1,5,5,5,3,5,3,5,3,2,1,4,3,4,5,3,4,4,4,3,2,3,4,2,5,4,2,2,1,4,3
1489,0,1,19,3,4,3,3,2,4,2,1,3,5,3,5,3,2,2,5,3,5,3,4,1,2,4,5,4,5,4,2,2,2,3,2
1490,1,0,22,3,1,3,4,3,4,1,4,1,1,3,5,3,4,5,2,2,3,3,2,3,3,4,4,3,5,2,1,2,4,2,1
1491,1,1,20,3,4,4,1,3,4,1,3,4,4,3,3,2,2,3,3,3,5,2,4,3,4,1,1,1,2,1,2,1,2,2,1
1492,0,0,22,3,1,5,5,5,5,1,1,1,5,5,5,2,3,2,3,4,3,1,4,2,3,2,3,3,4,3,2,2,2,2,2
1493,1,1,20,3,1,3,2,5,1,5,3,3,3,1,3,3,3,4,3,4,3,2,5,4,3,3,5,4,5,4,2,1,2,2,3
1494,1,0,18,3,2,1,1,1,1,5,5,5,1,1,1,3,4,3,3,4,4,4,4,2,4,5,3,4,2,5,2,2,1,2,2
1495,0,1,21,3,3,5,5,3,4,2,3,1,3,5,3,4,4,2,3,3,4,3,2,3,1,4,3,2,3,3,2,3,1,1,3
1496,1,0,18,3,4,5,5,4,5,2,3,1,5,5,5,4,5,4,4,4,3,3,3,4,3,5,5,3,5,5,1,1,3,1,2
1497,1,1,22,3,2,1,1,1,1,5,5,3,1,3,1,4,4,3,3,4,3,4,3,5,3,5,5,5,4,5,1,3,2,3,1
1498,0,0,19,3,1,1,2,3,3,5,4,5,1,1,1,4,3,1,5,3,3,3,3,4,4,3,4,5,3,3,2,1,1,2,2
1499,0,1,20,3,4,4,3,4,3,3,2,1,4,3,5,1,3,1,3,5,3,2,2,3,2,1,4,3,1,2,1,2,1,2,2
1500,0,0,22,3,1,3,1,2,3,3,3,4,2,4,2,2,4,2,3,3,3,3,3,3,3,3,2,2,3,2,1,3,1,2,2
1501,0,1,18,4,3,1,4,5,4,1,4,2,3,4,3,4,2,1,4,4,5,1,3,2,2,1,3,4,4,4,2,1,1,2,1
1502,1,0,19,4,2,5,4,5,5,2,1,1,5,4,4,5,3,4,3,2,5,4,5,3,3,1,3,2,5,2,3,2,2,2,1
1503,0,1,20,4,3,4,4,4,3,2,4,3,2,3,4,2,1,3,3,4,3,3,2,3,3,5,3,3,2,3,1,1,1,2,3
1504,1,0,22,4,2,5,3,4,5,3,4,4,4,3,5,4,4,4,4,4,3,4,5,3,5,2,1,2,3,3,3,2,2,1,4
1505,1,1,18,4,1,3,2,1,1,3,4,3,3,1,3,2,5,3,2,4,3,5,5,5,3,2,2,3,2,4,1,3,1,1,3
1506,0,0,22,4,3,4,5,5,5,1,1,2,5,5,5,3,3,3,4,4,3,1,3,4,4,3,3,2,2,3,1,2,2,2,3
1507,0,1,18,4,3,3,4,5,3,2,2,2,4,3,3,3,2,3,4,2,2,3,4,3,3,3,2,2,3,4,2,2,1,3,1
1508,1,0,20,4,1,2,2,2,3,5,2,4,2,3,1,5,3,3,5,4,5,4,4,5,2,2,4,3,3,3,5,1,2,2,2
1509,0,1,19,4,3,4,2,4,3,1,3,5,1,1,3,3,4,4,4,3,3,3,1,2,4,1,1,1,2,2,2,2,3,2,2
1510,1,0,18,4,4,1,4,3,3,2,2,3,2,1,2,4,3,2,4,4,3,5,3,4,3,3,3,1,2,2,3,2,1,3,2
1511,1,1,20,4,2,3,4,2,3,2,3,2,4,2,4,1,4,3,5,4,5,3,4,5,3,4,3,2,3,2,2,1,2,3,2
1512,0,0,19,4,2,5,4,3,5,4,2,4,4,3,2,3,4,2,2,2,3,4,2,3,3,2,2,3,1,2,1,2,2,1,1
